DaysSinceLastInspection,PreviousViolationCount,ComplaintsLast6Months,CriticalViolationsBefore,PermitAge,SeatingCapacity,EmployeeCount,FoodHandlerCertified,KitchenInspectionScore,DaysSinceRenovation,RoachCockroachComplaints,TemperatureViolations,HighRiskFoodServed,InspectorChangedRecently,OwnershipChangedRecently,InspectionResult
106.14814101396269,1,0,0,0.5,104.58906986731157,15.083805465864902,100.0,80.6626557559918,345.0710302876324,0,0,No,No,No,PASS
325.38464188703193,7,3,3,11.14413149238081,78.13869543900127,19.866454083723315,21.194955124527674,30.315733985990743,1663.0630408415268,5,5,Yes,No,Yes,FAIL
191.66771520912576,1,3,1,12.140314027151717,34.269223774029165,20.740282001814982,79.74151759981922,64.64230930789279,766.6675981993208,0,0,No,No,No,CONDITIONAL PASS
151.684088052634,2,1,0,5.642367780810697,97.19748202777996,9.489419100679775,90.81125335073827,85.32045274606796,410.4725794406525,0,0,No,No,No,PASS
331.2374896176022,3,4,2,11.466835180349005,38.080522719368695,18.349876075083195,52.46161218048563,46.814102629227136,1035.0773073569226,1,0,Yes,No,No,CONDITIONAL PASS
210.86633004352495,1,0,0,8.128091446718216,94.01933699114647,17.953730580126237,90.07906587935439,88.21335524755179,551.7601867951538,0,0,No,No,No,PASS
107.14868323273608,0,0,0,2.532585782269195,24.676915514527593,10.948390022480726,85.04071624434282,78.62272911374981,30.0,0,1,No,No,No,PASS
217.77773051541675,1,0,0,5.042323758162041,59.93104380012467,12.276312979395088,87.7972218019966,84.81536267166473,506.9941344727539,0,1,Yes,No,No,PASS
434.65709881320436,6,5,2,6.398281501324805,116.0960621676722,19.724201852821484,89.2315729551581,85.0,1171.0714176106803,1,2,No,No,Yes,CONDITIONAL PASS
60.0,2,3,0,5.116367382938426,73.67287175419015,18.187394987381126,78.77966616628277,63.24296233397286,727.7517588605622,0,0,Yes,No,Yes,CONDITIONAL PASS
254.76511154985775,0,0,1,2.6952331247374266,44.76971139284223,17.359826837995634,93.91058626760292,88.74156483242129,292.12037969320545,0,0,Yes,No,No,PASS
450.3016292474963,7,9,3,15.344680429245017,117.2769206603347,4.582436501932326,56.608087573690945,37.24331200865374,1147.6199950794824,1,5,No,No,Yes,FAIL
334.4556437306215,3,5,1,8.556531768820335,82.5966699737843,12.203766400205929,47.79526768026399,72.30396519255068,468.9773285225067,1,2,Yes,No,No,CONDITIONAL PASS
428.4021760933093,8,3,3,7.948647739898021,77.27007483959007,20.44690507914819,49.863020930455974,52.09627142036857,1733.7443326482355,1,3,No,No,No,FAIL
166.85396827146815,0,2,0,3.36762075193559,51.17674958805041,13.875845070292344,89.86543619035886,87.48809330008059,578.9974872189614,0,1,No,No,No,PASS
213.77815420143426,1,0,0,2.626600362661396,27.163644444430723,18.1487756527899,88.74986642539082,86.05547199735953,778.4023539979391,0,0,Yes,No,No,PASS
373.16989843907885,4,1,3,9.891834547239004,26.312822556231794,25.288958234415368,79.10893520843085,59.19798621759229,1148.2394403748538,2,1,Yes,No,Yes,CONDITIONAL PASS
271.3817913844815,0,0,0,9.69600496632307,44.77428318985319,10.632495091000175,81.50027853054364,89.12924281761627,290.436952654681,1,2,No,No,No,PASS
533.9856604361703,6,9,4,15.015818733563792,57.053351046264005,29.227637127035287,39.62491830127026,41.66361120028098,1853.569400491657,4,8,No,Yes,No,FAIL
225.45046260283831,3,0,0,4.7215803772459495,53.79710914951458,15.251111967034717,77.85485078694802,87.26923941395822,420.0512974090319,0,0,No,No,Yes,PASS
215.7094215262148,1,0,0,2.178304832635523,133.34729211746827,11.686920906935388,93.13620401228256,84.00232005827114,617.4907101388332,0,1,Yes,No,No,PASS
165.95178258304918,1,0,0,0.823978140051425,58.62264116034296,14.587600495787136,75.40868630404479,93.38264390271345,59.12665834074687,0,0,Yes,Yes,No,PASS
246.57558822112298,2,4,1,7.294088747331005,81.58255009841282,18.127214315000778,58.43911732030257,82.68003964208951,853.8820017908062,0,1,No,No,No,CONDITIONAL PASS
167.81727683742045,1,0,0,1.9821500425516594,39.69795354628887,16.078825824949966,82.81359738124492,81.32382104189423,94.53620251644372,0,0,No,No,No,PASS
351.6309514875748,16,7,2,12.349996053076117,103.09534007951696,13.754899020501924,39.900472427113435,54.12954620306918,1458.7589345490942,3,4,Yes,No,No,FAIL
191.81167415214742,0,0,0,4.05485952053833,16.01366484528883,7.940129238532618,80.3675643671633,78.40230549829747,612.0577281774633,0,0,No,Yes,No,PASS
211.78825067491698,1,0,0,1.3467661707212955,113.86814676930726,16.386752533698488,79.21076029502333,89.08018577100998,540.4552855103157,0,0,Yes,No,No,PASS
210.29923673882743,0,0,0,6.131489508237757,53.57010782199828,23.02764784132707,100.0,83.40201807384601,333.58305066516095,0,1,No,No,No,PASS
133.00480245982578,0,1,0,2.654409535022114,42.02570059823866,23.69005702103165,93.17866148410783,79.64706912468704,300.74449338206017,0,1,Yes,No,No,PASS
232.17635520633962,1,1,0,1.78960380014058,29.863514798681912,4.497661436084911,78.57985107274688,91.10796738326248,276.07271521670714,0,0,No,No,No,PASS
343.39521323126576,1,0,1,8.439485114558467,38.71550424108131,13.625508166510313,52.96150350509754,84.6880414841771,781.5318061818714,1,1,No,No,No,CONDITIONAL PASS
176.5855553801586,5,0,2,9.737159720926826,94.2519970532268,11.40666484354692,63.32486755359623,68.86889086433457,799.5915094475203,0,4,Yes,Yes,Yes,CONDITIONAL PASS
270.18731644724,5,9,0,7.214566132833341,43.40909222420313,17.579696761742312,63.8824026432836,72.47526587364332,947.0272155538894,1,4,Yes,No,No,CONDITIONAL PASS
425.70538368253636,6,1,5,6.657947909301068,125.18716559228541,26.62902896909489,55.4025929615861,40.180550803004834,1218.9512966344132,0,2,Yes,No,Yes,FAIL
155.08272516595193,2,0,0,2.611729861534882,65.30053770498215,6.602247941802853,100.0,76.33904603054386,704.542259859234,0,1,Yes,No,No,PASS
363.08302223192106,5,6,2,17.897181789733835,144.92497959089278,10.117682612873315,67.42468520331174,34.55381206909796,1867.8429526516602,0,2,Yes,No,No,FAIL
293.58925064039505,3,6,0,6.740627738280988,49.386189453125354,22.71810762194087,90.72142787389421,61.26418776750319,344.36902364264336,0,2,Yes,No,No,CONDITIONAL PASS
376.4591029381914,7,4,1,18.689383350666578,67.59206306156743,3.0,51.69334728867436,20.669468514933914,2125.9541520730586,5,4,No,Yes,Yes,FAIL
232.33923820324068,3,1,0,4.181811568508219,104.91145056974182,8.13792504494706,70.52405811958553,89.83534439630293,162.29290920777987,0,0,No,Yes,No,PASS
258.32872842925974,2,0,1,4.273518997550146,58.98576172526365,9.222776035674993,86.93190301692528,73.04183064156481,67.57705728971189,0,0,No,No,No,PASS
55.953473997607404,2,1,0,4.620684832278615,38.9224293435225,14.913404065075929,80.87698353391937,94.3075628518471,291.71367098514787,1,0,No,No,No,PASS
172.19141673793894,1,4,0,1.1075538121442698,93.65971406372768,14.470901071403976,91.0742306798876,97.97597798116367,575.8276648079079,0,0,No,No,No,PASS
278.74168174559395,9,6,7,11.17049761768909,52.222592985937304,19.754499044927194,62.139934243736135,46.057043387164434,909.5928442569569,1,6,Yes,Yes,No,FAIL
379.9763950132284,3,0,1,10.89850230101976,111.94624229698462,7.099086507905337,55.41713038102101,64.90650942412807,1087.9319251361817,0,1,No,No,No,CONDITIONAL PASS
307.70356060675863,4,3,2,12.84527600239724,82.78910735056559,21.0148517390933,68.12845192059497,74.60361720624928,686.9656485945907,0,0,Yes,No,Yes,CONDITIONAL PASS
218.72255697510886,1,1,0,4.08475196031365,26.788477978236514,15.745069775370656,73.88441462215553,67.47312635221375,75.24632959008443,0,0,Yes,No,No,PASS
195.26525059807278,2,0,1,2.927340307746355,74.58777949385014,9.995630218725129,80.19807259919781,89.90814467771045,307.2104061031184,1,1,Yes,No,No,PASS
242.25239665547394,2,0,0,1.1613332604745756,38.72829243500437,22.068494586656787,82.68450254315722,86.02015226999096,506.333119187719,0,0,No,No,Yes,PASS
157.1548864818626,3,1,2,9.094493265252673,35.52352407774059,16.01056579424751,57.44037970872189,74.01077968920104,1000.3479625036028,0,1,Yes,Yes,No,CONDITIONAL PASS
361.91208618227023,5,4,2,11.11834170691629,57.7498983583851,23.482563042824037,37.78196631664196,56.51280275071432,1345.3207646818482,4,5,Yes,No,Yes,FAIL
570.0660849460031,9,4,1,14.411673368494505,39.6696205790768,33.73915641001377,45.57074259328366,51.020393299459315,1637.8965151068178,5,5,Yes,No,No,FAIL
352.30972553674724,5,2,0,8.710846913261006,98.65862635121618,17.384007622605434,79.04016566650702,75.49692406387408,996.879664451503,1,0,No,No,Yes,CONDITIONAL PASS
115.33531332424164,2,0,0,10.103760855423669,43.36446329445633,10.765573017156548,87.11189230294592,92.57844134886695,683.7836143825368,0,0,No,No,Yes,PASS
326.3210114515118,1,3,1,7.0399630585697945,155.94197620627327,15.075722194624326,68.40250512589763,71.13257363108069,384.53883133616307,0,2,No,No,No,CONDITIONAL PASS
229.38890111997526,3,3,0,15.150859103016526,92.98609255951058,12.307888810604485,55.87033315385838,46.82310313555854,581.9070648595316,3,3,Yes,No,No,CONDITIONAL PASS
367.6070208449729,4,4,3,1.0,79.8608515049696,15.180271607375403,70.06329683808804,75.05091545401942,795.3895093679625,2,0,No,Yes,No,CONDITIONAL PASS
312.34519791282617,5,3,1,8.561205288206073,55.808118063856774,17.024141821781487,82.93677400916509,80.69334704964793,1844.668993514062,0,1,Yes,No,No,CONDITIONAL PASS
175.67939270517996,0,0,1,0.5,56.29887681180883,10.304348645360506,83.74262035005243,81.41468853778083,594.8524526172904,0,1,No,No,No,PASS
289.88752595126124,0,1,0,6.619627828662892,66.30756795168728,12.912690484413378,83.24990754878932,77.52296749747636,527.3340307391665,0,0,Yes,No,No,PASS
248.62524259241576,0,0,0,3.452420464118805,46.676541647423875,2.0,100.0,88.26489046775515,588.6102893213591,0,0,Yes,No,No,PASS
336.1841490926532,3,1,2,5.966539705137762,69.12735913531013,27.889872442470548,71.91653987143455,60.690650420430096,1060.715624502435,0,1,Yes,No,No,CONDITIONAL PASS
248.13393841083592,0,1,1,0.5,19.36610144916262,17.0082675168855,87.73959821529829,89.7422403935782,587.8317826288363,0,0,Yes,No,No,PASS
322.3568482840709,4,2,2,6.064122060651442,80.55702370677346,19.854304746430387,80.31411160232446,74.90685211683767,683.1861394842647,1,2,No,Yes,No,CONDITIONAL PASS
134.7050062477269,5,2,3,7.965068110240897,36.501087958456125,14.227278369780583,75.58384559808732,68.33041134291892,824.2028352870736,1,1,No,Yes,Yes,CONDITIONAL PASS
128.37519808296287,0,1,0,4.357023481106458,108.49560559320048,19.907318617416642,85.66339758714766,79.54692558162904,315.58562298206084,0,0,No,No,No,PASS
285.8012117794632,1,1,1,8.896145431363168,97.15662459489354,13.607537375549608,69.0208536703836,82.61725406063445,857.8276676310464,0,0,Yes,No,Yes,CONDITIONAL PASS
147.18846352557648,0,1,0,4.948875761530574,86.9480330647532,12.208868286824561,79.25174170832261,96.60297039486635,210.85568249630546,0,0,Yes,No,No,PASS
149.8945773849278,0,0,1,5.083763749867106,59.77548170752338,2.0,86.90562476194127,84.73729275783931,289.00012237715794,0,1,No,No,No,PASS
437.0447050412966,2,7,3,13.007238099817197,49.49488034638218,3.0,37.21057462102605,38.41956076246576,1021.628016481057,4,2,Yes,No,No,FAIL
464.0662556812048,18,4,1,8.709619054368456,138.07177967862606,23.374376324656748,43.7007096279765,43.87080227825328,1478.760280157851,5,6,Yes,No,No,FAIL
238.68461834494497,2,4,2,7.401952671829967,29.644458751877053,11.335400146067089,68.88960848061988,71.98508981312101,443.77574255733316,2,1,Yes,No,No,CONDITIONAL PASS
145.58027958718583,1,1,0,0.8137677937524432,27.259259143136433,8.550420109855377,78.99788088153872,87.47785613936338,609.4993829751982,0,0,No,No,No,PASS
531.0497279091577,7,6,4,5.741022571685764,183.19220106869585,36.36206900057768,61.25407198809718,55.275967859487594,1293.918548256943,3,1,Yes,No,Yes,FAIL
78.45212221711084,1,0,0,4.242425441902125,117.457277421756,16.559158892566852,92.70908367837018,95.43427830609497,115.20123006079763,0,0,Yes,No,No,PASS
274.30300140011155,4,2,0,3.5494934794996227,32.4271327958435,3.548527890593716,64.50815910679839,66.64256137225397,468.31714096501787,1,1,No,No,No,CONDITIONAL PASS
295.198941110634,6,8,1,13.453507224131535,113.83509713464628,12.274219274743741,75.0,38.65496925696771,825.3337725188652,3,5,Yes,No,No,FAIL
377.79073884905654,1,0,0,9.34634681492916,97.78967509165341,24.10243511841749,69.58114251200467,58.025355838853734,762.3127998617159,0,1,Yes,No,No,CONDITIONAL PASS
180.6139836611752,1,0,0,6.498547581694778,101.15286960350087,18.54358339461141,84.26603351539963,86.78210439950448,534.7272731417246,0,0,Yes,No,No,PASS
275.8156022725367,6,3,2,7.686266740651544,88.16250960869215,19.336055775830854,82.16514028697523,62.663477739761866,1170.4206270484153,0,2,Yes,No,Yes,CONDITIONAL PASS
173.47439109258855,0,0,0,1.8495182614437544,82.27713310797009,16.699904090464102,83.30776805525892,74.61668971947304,30.0,0,0,No,No,Yes,PASS
292.921469788502,1,0,0,6.520010010733149,21.59203790591426,2.922291852373318,82.20957004518664,78.70937854509867,245.8425193919447,0,0,Yes,No,No,PASS
218.86131228604154,1,1,0,6.951227194932402,68.5463597420581,12.188131619225095,88.49807885063466,79.960525860314,71.952826667306,0,0,No,No,No,PASS
274.7527689304435,0,0,0,8.927160676794497,49.37409004547431,2.0,90.44451507485641,81.27666546952013,30.0,0,0,No,No,No,PASS
245.9266111192314,3,0,0,0.5,113.1227376043172,10.366686207749064,90.1378556067901,76.98993067134765,194.59688235434433,0,0,Yes,No,No,PASS
346.01111359974163,5,0,3,9.535129201931477,97.96015213648214,19.863554379181505,61.7252700524801,67.43075174563417,1104.5769009652179,1,4,Yes,No,No,CONDITIONAL PASS
216.44918340658134,3,2,2,9.46293268547475,93.18223816629354,26.988092774687537,68.16785739065256,83.31130277098924,845.4940565323591,1,2,Yes,No,No,CONDITIONAL PASS
439.9021112762732,7,6,4,15.840884126068623,79.83453219541676,24.68818995244109,56.00062779544925,48.182456379874665,1147.3623319176752,3,1,No,Yes,No,FAIL
225.53815322959605,1,0,0,0.6044708286845113,46.7004613544437,7.504937223078494,89.3904093190187,84.93407278938002,300.20977525481635,1,0,No,No,No,PASS
296.1034055195163,7,3,4,10.067644631928019,73.78604727869977,15.357148997429011,29.86336767951716,34.25981215015936,1223.2331258630304,1,3,No,No,Yes,FAIL
202.5418811007403,0,0,2,1.0628967290426585,30.3540206097625,12.643264739771084,94.22377890773315,92.00849833585981,500.3975314777666,0,0,No,No,No,PASS
370.0709409194439,4,5,1,18.62062824070432,91.49689660704372,21.690536235404352,44.90740538580027,65.0,1624.796971476358,1,6,Yes,No,No,FAIL
276.70695861910633,2,1,1,11.006295186908755,117.50823928406624,19.736740491763314,66.69525063837325,80.63855395866311,1014.6152032659992,1,4,No,No,No,CONDITIONAL PASS
199.1950873466306,4,4,1,1.0872667340209423,92.78867745267502,25.053987726145873,79.80254950889076,55.802949442231665,740.4315771410144,0,1,Yes,No,No,CONDITIONAL PASS
102.60234601553677,1,0,0,1.0811644617182603,76.01287525201582,10.740134064207552,98.36661657418153,91.94671080136492,383.65786157168435,0,0,Yes,No,No,PASS
299.4811436094224,4,3,1,11.7400562869716,131.95046818214112,6.434757102744737,79.25594414109435,61.62782953837166,1365.628502301616,0,4,No,Yes,Yes,CONDITIONAL PASS
262.05023816099936,5,5,1,9.284027070380537,104.82785881041946,4.1299635650968565,71.34288831725787,68.92271832315069,1110.110840894305,2,1,Yes,Yes,No,CONDITIONAL PASS
275.5911975983638,2,0,0,0.5,21.059093789181674,18.127352726572347,89.20984857733474,88.52589375932226,220.66670113332367,0,0,No,No,No,PASS
136.1792582596658,6,1,0,3.4005814778533296,107.44682849949484,11.78604097181239,73.35576117771772,68.99711475158279,1106.5495396737367,0,0,Yes,No,No,CONDITIONAL PASS
256.01466895119734,1,2,0,2.569514824266391,34.80228750770688,14.397208458716342,82.35854380779656,84.79378604269328,322.2967955287089,0,0,No,No,No,PASS
186.65535538259198,2,0,0,6.526034565626639,61.607589923412945,8.878008598732105,84.83031726175118,97.89963698133283,377.7414184789386,1,0,No,No,No,PASS
130.4701681924493,0,0,1,1.3841128165740622,96.05386748530199,13.162433092096837,84.96718601321002,83.88135126221982,307.01476511683245,1,0,Yes,No,No,PASS
199.61564242584976,1,0,0,5.745802039390505,118.28261841140193,22.572074171543967,91.6253088324846,77.55822257374922,454.08162684160976,0,2,No,No,No,PASS
243.42733357313494,0,1,0,1.2055528994075746,107.79778940973398,17.11600486673993,97.11980091600408,83.60391250357937,567.3040312077965,0,0,Yes,No,No,PASS
293.1711540726318,1,1,0,3.414162722394841,39.78177717591069,11.855986526627893,85.98339227272021,84.2216163345959,184.41882776968265,0,1,No,Yes,No,PASS
167.19317089728918,1,0,0,6.878049101964034,41.84866339458379,9.397805073039445,94.03919333239907,84.92411501458506,45.35851844219064,0,1,No,No,No,PASS
235.8768071469719,2,1,0,7.725948675482453,98.82122031336668,12.132766768997344,81.11270775525313,92.34006076095858,425.4137146719111,0,0,Yes,No,No,PASS
228.13440204218142,3,1,1,12.015507576233167,107.26603382928997,22.44401593838323,75.41661755405808,54.42611245799165,1264.6289441058168,1,2,Yes,No,No,CONDITIONAL PASS
219.08347507834787,1,0,0,4.6588668514454215,122.95821124277268,13.829546689574137,78.52925887158665,84.16288324213173,624.565098777055,0,0,Yes,No,No,PASS
227.46191682258282,4,2,0,4.129459627997384,69.08413220393862,7.8263984527509685,88.15364774402953,93.11865916312973,518.5067439174488,0,0,Yes,No,No,PASS
226.46752098559938,4,4,0,7.257043334921813,89.7041103028157,5.5082265476524785,61.70004407782106,58.29366435156864,973.2022888948558,1,1,Yes,No,No,CONDITIONAL PASS
267.2908754883337,6,3,2,4.302930658825715,119.19533204775111,6.1609476264495875,91.59241138957528,71.34347728498807,726.9485268991473,0,1,No,No,No,CONDITIONAL PASS
177.8504376534029,3,1,0,3.4892616667454077,63.237058631698126,11.665545292026367,92.9575113728969,94.89379117312947,540.5451346542579,0,0,Yes,No,No,PASS
368.51803376026254,6,7,1,8.158757007494827,95.29865282374878,33.0770546792767,26.339849769958303,40.42563121801529,1024.3965279061345,1,1,Yes,No,Yes,FAIL
280.10807778885766,2,3,4,1.734502360030059,33.38808533642376,25.84382125421965,74.62149342866064,76.69825076496724,855.3962733385707,0,1,Yes,Yes,Yes,CONDITIONAL PASS
136.80934749631749,3,0,0,6.399891686084363,34.69332793664435,7.168079653658998,86.89670998630815,84.9324807855922,139.74947512158042,0,0,Yes,Yes,Yes,PASS
293.58124040082953,4,6,5,10.563138460746929,102.2291811256929,25.36836837276544,58.31898817197619,52.76548546928666,1106.1969245097212,3,3,Yes,No,Yes,FAIL
214.23592011558955,1,2,0,1.4375192154530927,10.0,9.633619239108782,82.57478031041953,84.89077874250837,498.63396684776734,0,1,No,No,No,PASS
262.94589609974486,2,3,0,4.628202336606192,45.872874610285564,14.183723300084683,73.40729402498863,62.046031510881825,1051.9846979769302,0,0,No,No,No,CONDITIONAL PASS
291.674735705895,4,5,0,7.627980554475611,101.40725249244186,18.996751754161444,44.879484841028685,66.68757413795144,510.72956113784215,1,1,Yes,No,No,CONDITIONAL PASS
302.99963135601377,8,5,10,13.664467350540212,137.3931342673522,32.455190479892664,41.74765886859277,56.09728475434537,1002.3953663306042,5,1,Yes,Yes,No,FAIL
319.30111226019665,2,1,2,3.0638533687788536,23.542264621346632,12.154459909215495,71.94066249863603,77.70842356314802,876.1074065382644,0,3,No,No,No,CONDITIONAL PASS
