course_name,lecture_name,review_rating,review_comment,review_comment_clean,course_name_clean,lecture_name_clean,comment_length,word_count
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Beautifully designed ,beautifully designed,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,20,2
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,"Excellent,I understand and learn how we can make use chatgpt for excellence & productivity","excellent,i understand and learn how we can make use chatgpt for excellence & productivity",Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,90,14
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Excellent,excellent,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,9,1
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Good indeed,good indeed,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,11,2
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Great intro to ChatGPT.,great intro to chatgpt.,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,23,4
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,mind blowing .clear many cocepts,mind blowing .clear many cocepts,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,32,5
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Really Really good. Well explained. The concepts were clear. Thank you!,really really good. well explained. the concepts were clear. thank you!,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,71,11
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Very good overview. Loved the prompting piece,very good overview. loved the prompting piece,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,45,7
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,"The course gave a detailed knowledge of AI, ChatGPT and thier work methodology along with its tools, types and other benefits.","the course gave a detailed knowledge of ai, chatgpt and thier work methodology along with its tools, types and other benefits.",Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,126,21
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,EXCELLENT BEGINNING CONTENT FOR A BEGINNER,excellent beginning content for a beginner,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,42,6
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Informative and detailed for beginners ,informative and detailed for beginners,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,38,5
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,"great explanation and diction
",great explanation and diction,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,29,4
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,very good explanation..,very good explanation..,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,23,3
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Excellent,excellent,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,9,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Amazing!,amazing!,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,8,1
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Good,good,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,4,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,good introduction course of chat GPT,good introduction course of chat gpt,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,36,6
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,"I'm in learning today, nice course of the machine learning ","i'm in learning today, nice course of the machine learning",Intro to ChatGPT and Generative AI,What ChatGPT is and is not,58,10
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Great,great,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,great,great,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Amazing Content,amazing content,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,15,2
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,"excellent,i have learned and enjoyed a lot throughout my journey.","excellent,i have learned and enjoyed a lot throughout my journey.",Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,65,10
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Good coverage on basics,good coverage on basics,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,23,4
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,"5 star. Is a great course
",5 star. is a great course,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,25,6
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,"Excellente, very practical tips how to star using chatGPT right away to improve productivity and explore these amazing AI tools","excellente, very practical tips how to star using chatgpt right away to improve productivity and explore these amazing ai tools",Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,127,20
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,great course,great course,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,12,2
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,excellent,excellent,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,9,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Very good for a person that doesn't know anything about the topic. Explained in a simple manner and well narrated.,very good for a person that doesn't know anything about the topic. explained in a simple manner and well narrated.,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,114,20
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Very helpful and engaging content. its so simple anyone can understand it clearly,very helpful and engaging content. its so simple anyone can understand it clearly,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,81,13
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,"Good
",good,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,4,1
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,It explains in simple wnglish,it explains in simple wnglish,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,29,5
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Excellent,excellent,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,9,1
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,"Excellent, exceeded my expectations!","excellent, exceeded my expectations!",Intro to ChatGPT and Generative AI,What ChatGPT is and is not,36,4
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,awesome,awesome,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,7,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Quicky and Simple course,quicky and simple course,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,24,4
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,gg,gg,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,2,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,"Like it a lot, thank you","like it a lot, thank you",Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,24,6
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Awesome so far,awesome so far,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,14,3
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,very good,very good,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,9,2
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Amazing course to quickly grasp how to use ChatGPT! I took many notes on that course that will definitely help me using AI tools!,amazing course to quickly grasp how to use chatgpt! i took many notes on that course that will definitely help me using ai tools!,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,129,24
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,7/10,7/10,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,4,1
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,Great primer on all things AI and not just ChatGPT. Thanks.,great primer on all things ai and not just chatgpt. thanks.,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,59,11
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,Very good quality and content,very good quality and content,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,29,5
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,excellent,excellent,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,9,1
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,YES 5 star course,yes 5 star course,Intro to ChatGPT and Generative AI,What ChatGPT is and is not,17,4
Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,5,The course provided a wealth of information and insights,the course provided a wealth of information and insights,Intro to ChatGPT and Generative AI,Why you and your company must embrace AI,56,9
Intro to ChatGPT and Generative AI,What ChatGPT is and is not,5,"Excellent I can improve my skills here.
This is a good flatform","excellent i can improve my skills here.
this is a good flatform",Intro to ChatGPT and Generative AI,What ChatGPT is and is not,63,12
